Wave	Flux
5308.166139	24.52305966
5308.940514	25.45001546
5309.714889	23.52207583
5310.489264	35.19985967
5311.26364	29.63758224
5312.038015	29.5919854
5312.81239	24.51807011
5313.586765	28.10757074
5314.36114	28.5319369
5315.135516	21.7649748
5315.909891	23.3453424
5316.684266	23.36796612
5317.458641	22.33300039
5318.233017	22.3453856
5319.007392	26.76666465
5319.781767	25.78594343
5320.556142	27.76029518
5321.330517	24.53488636
5322.104893	28.62309088
5322.879268	25.18669939
5323.653643	27.95744474
5324.428018	22.0948809
5325.202394	29.35501205
5325.976769	31.09928053
5326.751144	27.01014162
5327.525519	21.99619362
5328.299894	27.21202134
5329.07427	28.44951795
5329.848645	29.0047454
5330.62302	23.77352285
5331.397395	25.87826473
5332.171771	22.11987234
5332.946146	26.5104663
5333.720521	27.80642936
5334.494896	18.39156418
5335.269271	18.35989706
5336.043647	24.89496801
5336.818022	23.36083252
5337.592397	25.28375613
5338.366772	21.18389299
5339.141147	26.36436106
5339.915523	28.34647639
5340.689898	23.81733299
5341.464273	26.83787365
5342.238648	27.92417223
5343.013024	29.76682094
5343.787399	24.12751116
5344.561774	24.1467838
5345.336149	25.62817031
5346.110524	23.60191133
5346.8849	22.14796737
5347.659275	23.92225919
5348.43365	23.49104795
5349.208025	25.89385543
5349.982401	29.99856915
5350.756776	33.13947055
5351.531151	23.7199639
5352.305526	25.63934585
5353.079901	21.62276856
5353.854277	23.59844379
5354.628652	29.8180082
5355.403027	31.80449369
5356.177402	37.12170331
5356.951778	49.92640361
5357.726153	57.47837466
5358.500528	67.38415499
5359.274903	69.40042163
5360.049278	69.29075204
5360.823654	71.21355918
5361.598029	65.95753975
5362.372404	56.93131843
5363.146779	48.48039131
5363.921155	36.8489587
5364.69553	38.35139398
5365.469905	26.68372954
5366.24428	22.96238822
5367.018655	20.50864892
5367.793031	21.31170497
5368.567406	31.74692986
5369.341781	25.88423896
5370.116156	21.83683231
5370.890532	22.45252733
5371.664907	18.39751723
5372.439282	17.18860005
5373.213657	17.2084365
5373.988032	22.075104
5374.762408	22.48808153
5375.536783	25.85575483
5376.311158	25.89776766
5377.085533	21.42029724
5377.859908	25.08265992
5378.634284	26.00098128
5379.408659	24.86633564
5380.183034	22.80328367
5380.957409	21.61685124
5381.731785	22.23418605
5382.50616	29.79216046
5383.280535	21.47975234
5384.05491	17.60554672
5384.829285	20.73858924
5385.603661	22.38222624
5386.378036	16.39069104
5387.152411	24.29526603
5387.926786	24.12466566
5388.701162	19.7058205
5389.475537	18.63402471
5390.249912	26.18862554
5391.024287	20.16546028
5391.798662	22.49290962
5392.573038	20.33597199
5393.347413	24.88692119
5394.121788	25.04312201
5394.896163	23.85675443
5395.670539	20.76319026
5396.444914	20.24055372
5397.219289	27.67318313
5397.993664	27.10092503
5398.768039	25.34153172
5399.542415	22.0187022
5400	22.17584297
5401.253439	27.60548624
5402.506879	23.7452766
5403.760318	24.34269178
5405.013757	33.07665484
5406.267197	38.57942389
5407.520636	57.03656778
5408.774075	95.26948312
5410.027515	136.6447955
5411.280954	157.4688968
5412.534393	154.5574205
5413.787832	136.6996788
5415.041272	98.15075358
5416.294711	54.63951658
5417.54815	33.55389633
5418.80159	28.05448243
5420.055029	22.89216283
5421.308468	22.71261592
5422.561908	23.49489807
5423.815347	22.03734186
5425.068786	20.09595242
5426.322226	25.56273296
5427.575665	25.77332051
5428.829104	25.18390846
5430.082544	24.63661471
5431.335983	22.28597639
5432.589422	25.90056651
5433.842862	21.85645019
5435.096301	20.66356313
5436.34974	20.60382003
5437.603179	21.9657364
5438.856619	17.06227752
5440.110058	26.45668668
5441.363497	26.19825384
5442.616937	25.33345413
5443.870376	21.59355574
5445.123815	23.6855416
5446.377255	21.67907177
5447.630694	25.36446603
5448.884133	22.39662754
5450.137573	21.36479745
5451.391012	26.26365523
5452.644451	21.1035302
5453.897891	21.49163258
5455.15133	21.7564621
5456.404769	22.67790869
5457.658208	24.10596328
5458.911648	25.41075294
5460.165087	20.15732989
5461.418526	22.12931344
5462.671966	25.23836608
5463.925405	20.40445811
5465.178844	24.35631472
5466.432284	20.45860846
5467.685723	23.15892035
5468.939162	25.28267474
5470.192602	21.46785957
5471.446041	20.32031425
5472.69948	22.77223236
5473.95292	17.6732164
5475.206359	21.69456681
5476.459798	27.3953633
5477.713238	19.37111192
5478.966677	19.30254239
5480.220116	21.19591114
5481.473555	21.28781214
5482.726995	20.61644252
5483.980434	22.82612724
5485.233873	18.94503382
5486.487313	23.68857986
5487.740752	21.33001428
5488.994191	20.84605536
5490.247631	24.05531496
5491.50107	22.55426229
5492.754509	21.0047621
5494.007949	21.59418947
5495.261388	17.76298639
5496.514827	18.10729668
5497.768267	22.88252986
5499.021706	19.70032247
5500.275145	23.769449
5501.528585	24.20124692
5502.782024	21.05375971
5504.035463	24.00247608
5505.288902	24.30726686
5506.542342	20.24980963
5507.795781	25.6539531
5509.04922	24.33689131
5510.30266	17.59947001
5511.556099	17.86436298
5512.809538	18.02239069
5514.062978	20.45961577
5515.316417	21.44627881
5516.569856	18.273386
5517.823296	21.41793317
5519.076735	23.77986871
5520.330174	19.00697751
5521.583614	15.10329655
5522.837053	21.86877263
5524.090492	19.70765481
5525.343932	21.14450431
5526.597371	22.93945661
5527.85081	19.71972769
5529.104249	23.85990557
5530.357689	22.77424696
5531.611128	20.71483754
5532.864567	23.98175695
5534.118007	20.59683419
5535.371446	22.90200391
5536.624885	24.55920691
5537.878325	15.37830386
5539.131764	18.25853962
5540.385203	23.06801244
5541.638643	19.07546119
5542.892082	17.46531143
5544.145521	23.1680664
5545.398961	17.43814355
5546.6524	20.8853554
5547.905839	20.01064578
5549.159279	16.47343298
5550.412718	19.58850644
5551.666157	23.79649745
5552.919596	31.87067343
5554.173036	19.96459171
5555.426475	18.63204345
5556.679914	17.49999053
5557.933354	31.92754375
5559.186793	31.19372205
5560.440232	37.25321047
5561.693672	19.75050017
5562.947111	28.74824529
5564.20055	22.24476338
5565.45399	24.29601678
5566.707429	21.49026613
5567.960868	26.85730776
5569.214308	18.74867062
5570.467747	26.171669
5571.721186	11.18643062
5572.974625	21.90974822
5574.228065	19.93745245
5575.481504	67.13464555
5576.734943	183.5396306
5577.988383	59.95455555
5579.241822	-100.5281889
5580.495261	-74.50993083
5581.748701	15.63819888
5583.00214	15.76575013
5584.255579	21.08847473
5585.509019	24.90927227
5586.762458	8.164077431
5588.015897	23.46539874
5589.269337	27.28530028
5590.522776	29.21119379
5591.776215	21.28539136
5593.029655	20.86316529
5594.283094	18.03551653
5595.536533	18.4059783
5596.789972	21.30760353
5598.043412	11.93733326
5599.296851	16.53750964
5600.55029	14.48552204
5601.80373	13.51716882
5603.057169	19.85670029
5604.310608	28.04518805
5605.564048	15.6463304
5606.817487	18.43609429
5608.070926	20.14830392
5609.324366	23.45763336
5610.577805	20.44579378
5611.831244	26.43651503
5613.084684	14.57760314
5614.338123	16.17567834
5615.591562	23.20317057
5616.845002	27.16725829
5618.098441	28.77782495
5619.35188	25.6795058
5620.605319	27.99165014
5621.858759	34.04484819
5623.112198	18.01004598
5624.365637	21.49671682
5625.619077	20.095598
5626.872516	20.58311502
5628.125955	22.66583695
5629.379395	19.32750125
5630.632834	22.22162879
5631.886273	17.34078937
5633.139713	21.86357604
5634.393152	23.21014923
5635.646591	10.02931214
5636.900031	8.98969368
5638.15347	18.20142778
5639.406909	19.76623482
5640.660349	22.47841742
5641.913788	21.14805633
5643.167227	28.49287015
5644.420666	26.92727533
5645.674106	19.40873031
5646.927545	25.26209591
5648.180984	18.94904697
5649.434424	16.7680601
5650.687863	25.00475142
5651.941302	26.66514246
5653.194742	25.76119236
5654.448181	19.72398564
5655.70162	20.7431179
5656.95506	26.36412283
5658.208499	23.70032862
5659.461938	29.34098042
5660.715378	29.4718073
5661.968817	29.75875824
5663.222256	22.22214495
5664.475696	22.51730417
5665.729135	18.54156974
5666.982574	20.13744864
5668.236013	19.28769989
5669.489453	23.47307233
5670.742892	23.33724148
5671.996331	24.30597835
5673.249771	21.34682449
5674.50321	22.17959611
5675.756649	20.69397575
5677.010089	21.41077606
5678.263528	20.28147468
5679.516967	20.93127998
5680.770407	23.89640086
5682.023846	23.85128173
5683.277285	29.20832976
5684.530725	21.39309954
5685.784164	26.93116904
5687.037603	25.20886253
5688.291042	22.47403137
5689.544482	23.09251771
5690.797921	32.07234404
5692.05136	28.28321316
5693.3048	19.6719691
5694.558239	17.29246879
5695.811678	21.55559024
5697.065118	16.48435171
5698.318557	21.41062254
5699.571996	22.85464828
5700.825436	23.69676049
5702.078875	27.57988245
5703.332314	23.69489967
5704.585754	29.81217955
5705.839193	24.06719447
5707.092632	22.58538974
5708.346072	20.87604019
5709.599511	19.91227552
5710.85295	16.8423343
5712.106389	24.28562574
5713.359829	22.71892183
5714.613268	24.03207966
5715.866707	20.99126976
5717.120147	28.58240153
5718.373586	24.13458123
5719.627025	29.94900184
5720.880465	29.93932979
5722.133904	22.26690535
5723.387343	20.08867278
5724.640783	22.92230503
5725.894222	27.78762787
5727.147661	29.5480535
5728.401101	24.78660867
5729.65454	26.7042092
5730.907979	25.61421809
5732.161419	21.07918649
5733.414858	25.43232306
5734.668297	26.52658904
5735.921736	30.05547124
5737.175176	25.70469974
5738.428615	27.2830874
5739.682054	27.3763325
5740.935494	21.35503732
5742.188933	26.15251282
5743.442372	25.54908655
5744.695812	23.80249667
5745.949251	25.5104195
5747.20269	28.65643751
5748.45613	21.7088999
5749.709569	22.83168839
5750.963008	27.63863478
5752.216448	22.10638202
5753.469887	21.82229246
5754.723326	22.63808842
5755.976766	23.18851425
5757.230205	22.63837694
5758.483644	22.56673119
5759.737083	27.26990545
5760.990523	18.20665689
5762.243962	15.8409693
5763.497401	24.70662229
5764.750841	26.3167631
5766.00428	24.49727545
5767.257719	26.7511613
5768.511159	24.03287905
5769.764598	28.22744179
5771.018037	21.84063999
5772.271477	25.07021383
5773.524916	31.67906134
5774.778355	26.69519889
5776.031795	21.80452595
5777.285234	30.01139641
5778.538673	24.13564797
5779.792113	23.79908472
5781.045552	25.49047981
5782.298991	18.46894329
5783.55243	24.78803804
5784.80587	26.70520712
5786.059309	23.81146728
5787.312748	23.53426781
5788.566188	25.14894289
5789.819627	29.21088939
5791.073066	23.25675335
5792.326506	26.28772046
5793.579945	16.60640916
5794.833384	23.92492205
5796.086824	24.29526338
5797.340263	20.53140366
5798.593702	18.00482217
5799.847142	24.1842756
5801.100581	24.05168583
5802.35402	24.18842871
5803.607459	21.77286412
5804.860899	18.86869387
5806.114338	20.7805187
5807.367777	18.34821197
5808.621217	25.22433147
5809.874656	24.28208408
5811.128095	26.4443395
5812.381535	23.14888105
5813.634974	21.94364846
5814.888413	25.63490422
5816.141853	26.58637369
5817.395292	23.36044606
5818.648731	22.54299309
5819.902171	20.58338502
5821.15561	22.79097522
5822.409049	27.52295125
5823.662489	28.75766059
5824.915928	24.14807818
5826.169367	28.51909111
5827.422806	18.83942756
5828.676246	20.39609809
5829.929685	20.27596897
5831.183124	23.35408273
5832.436564	24.795169
5833.690003	22.93252502
5834.943442	23.27988529
5836.196882	22.26817855
5837.450321	14.93403922
5838.70376	21.99219139
5839.9572	27.50711174
5841.210639	25.81745306
5842.464078	24.05230787
5843.717518	27.41384017
5844.970957	28.15477166
5846.224396	26.85440932
5847.477836	26.4067577
5848.731275	25.20978633
5849.984714	26.22506649
5851.238153	29.2996108
5852.491593	28.60989569
5853.745032	26.21617
5854.998471	26.26415177
5856.251911	24.46060157
5857.50535	23.09434537
5858.758789	25.42375479
5860.012229	23.42419323
5861.265668	21.99825562
5862.519107	23.55466277
5863.772547	23.3189335
5865.025986	22.07327891
5866.279425	27.21877378
5867.532865	28.57536851
5868.786304	23.27228846
5870.039743	23.55086965
5871.293183	25.68161015
5872.546622	28.03949312
5873.800061	20.48888923
5875.0535	23.06060434
5876.30694	28.18817122
5877.560379	26.3503056
5878.813818	26.25333092
5880.067258	29.91680136
5881.320697	29.12730048
5882.574136	24.58707418
5883.827576	24.92072045
5885.081015	25.00024097
5886.334454	26.41578919
5887.587894	25.07324991
5888.841333	28.11341527
5890.094772	37.99473752
5891.348212	23.5366395
5892.601651	-2.461877438
5893.85509	20.69635803
5895.10853	33.75476058
5896.361969	36.75255312
5897.615408	11.52361458
5898.868847	16.39408844
5900.122287	21.62077803
5901.375726	28.59537967
5902.629165	26.93784736
5903.882605	29.51450571
5905.136044	22.32647294
5906.389483	21.56028797
5907.642923	19.86389141
5908.896362	20.60981641
5910.149801	26.63908031
5911.403241	29.18941975
5912.65668	30.07304717
5913.910119	21.83676349
5915.163559	28.06440383
5916.416998	24.61488862
5917.670437	28.45299078
5918.923876	24.76923391
5920.177316	25.40193311
5921.430755	24.87144696
5922.684194	22.05095695
5923.937634	31.3924201
5925.191073	30.76043029
5926.444512	26.32363995
5927.697952	23.54717447
5928.951391	25.2720406
5930.20483	22.68699928
5931.45827	23.70109889
5932.711709	26.56050477
5933.965148	21.36401058
5935.218588	20.8758549
5936.472027	26.12265491
5937.725466	24.90235837
5938.978906	23.47682309
5940.232345	24.53416638
5941.485784	24.81823476
5942.739223	21.50936937
5943.992663	28.58569702
5945.246102	26.45367009
5946.499541	29.67447317
5947.752981	31.06544156
5949.00642	24.15403652
5950.259859	26.48360212
5951.513299	28.21630066
5952.766738	23.4350829
5954.020177	24.63859495
5955.273617	22.05545019
5956.527056	26.41812118
5957.780495	21.22207962
5959.033935	24.14539679
5960.287374	27.36268997
5961.540813	27.60662487
5962.794253	29.62505409
5964.047692	28.51931081
5965.301131	24.99027509
5966.55457	24.25410023
5967.80801	24.48654989
5969.061449	30.19688074
5970.314888	27.75648618
5971.568328	23.18736547
5972.821767	20.34028656
5974.075206	28.9328773
5975.328646	30.98789305
5976.582085	25.20579204
5977.835524	27.1112403
5979.088964	22.30636385
5980.342403	18.88894854
5981.595842	20.09690091
5982.849282	25.42811172
5984.102721	30.00392134
5985.35616	30.0214761
5986.6096	28.69235964
5987.863039	28.03833904
5989.116478	26.98637176
5990.369917	24.5084404
5991.623357	27.04029335
5992.876796	28.71448044
5994.130235	28.79316451
5995.383675	23.54062585
5996.637114	28.97485837
5997.890553	26.12937824
5999.143993	23.66915781
6000.397432	20.64466785
6001.650871	25.48590319
6002.904311	26.22520149
6004.15775	27.3150629
6005.411189	30.93531348
6006.664629	25.10609626
6007.918068	27.10338142
6009.171507	23.34698088
6010.424946	22.14406704
6011.678386	22.63748756
6012.931825	26.7662729
6014.185264	25.69153896
6015.438704	22.90180684
6016.692143	22.84615412
6017.945582	26.44127959
6019.199022	31.86816145
6020.452461	22.34864138
6021.7059	33.10273579
6022.95934	28.48393131
6024.212779	29.63348207
6025.466218	24.11412009
6026.719658	21.06625732
6027.973097	32.18999162
6029.226536	29.65711429
6030.479976	21.66193986
6031.733415	21.80757791
6032.986854	23.7755425
6034.240293	23.48074062
6035.493733	27.76998312
6036.747172	24.30460457
6038.000611	24.41950194
6039.254051	24.12765674
6040.50749	26.36931355
6041.760929	26.92805354
6043.014369	23.61924904
6044.267808	28.76351571
6045.521247	27.68513953
6046.774687	26.78266828
6048.028126	27.10425492
6049.281565	28.65800187
6050.535005	25.78301323
6051.788444	24.69276536
6053.041883	21.439869
6054.295323	22.31469918
6055.548762	24.02957827
6056.802201	27.30109215
6058.05564	27.26063574
6059.30908	26.95295366
6060.562519	26.21619911
6061.815958	26.65994115
6063.069398	25.81642074
6064.322837	24.56710273
6065.576276	23.33356335
6066.829716	26.63016264
6068.083155	26.6576118
6069.336594	22.97261879
6070.590034	21.34682772
6071.843473	22.26063731
6073.096912	23.05319545
6074.350352	23.29871324
6075.603791	27.37211321
6076.85723	24.34209901
6078.11067	24.27670013
6079.364109	24.36330131
6080.617548	24.18959867
6081.870987	19.8353239
6083.124427	25.69976842
6084.377866	31.16720198
6085.631305	28.13261645
6086.884745	27.59839277
6088.138184	26.59448932
6089.391623	23.64723553
6090.645063	24.1351371
6091.898502	17.81881506
6093.151941	26.86809949
6094.405381	24.46258416
6095.65882	21.80655618
6096.912259	28.86191446
6098.165699	25.80606311
6099.419138	24.24606665
6100.672577	23.76177556
6101.926017	26.49610115
6103.179456	21.80771952
6104.432895	21.87417588
6105.686334	27.40069263
6106.939774	27.58724105
6108.193213	28.7529225
6109.446652	23.35761115
6110.700092	25.10361604
6111.953531	23.96481201
6113.20697	22.99324404
6114.46041	25.83304905
6115.713849	24.36845497
6116.967288	23.97159092
6118.220728	23.49497607
6119.474167	27.31438527
6120.727606	24.12925551
6121.981046	20.39261864
6123.234485	27.22109253
6124.487924	28.01948461
6125.741363	28.19757594
6126.994803	28.91536489
6128.248242	28.54591294
6129.501681	22.34995428
6130.755121	25.36184198
6132.00856	30.68729958
6133.261999	25.86288579
6134.515439	23.58487803
6135.768878	30.59657706
6137.022317	24.01813538
6138.275757	21.94782671
6139.529196	24.91534179
6140.782635	23.28583569
6142.036075	24.8390056
6143.289514	21.18295067
6144.542953	26.94963965
6145.796393	27.61372142
6147.049832	23.24394197
6148.303271	23.07906436
6149.55671	23.9218992
6150.81015	24.76448258
6152.063589	21.62433424
6153.317028	29.14018596
6154.570468	30.84376774
6155.823907	23.70491318
6157.077346	24.21407263
6158.330786	29.65185474
6159.584225	27.51661968
6160.837664	22.35383211
6162.091104	28.01228219
6163.344543	27.98534124
6164.597982	24.4652576
6165.851422	24.1070606
6167.104861	27.76853522
6168.3583	28.91189206
6169.61174	26.12857091
6170.865179	24.11424715
6172.118618	24.8974694
6173.372057	25.74599524
6174.625497	27.62774246
6175.878936	22.81637298
6177.132375	18.53479877
6178.385815	24.35465098
6179.639254	21.41633869
6180.892693	23.91491383
6182.146133	25.72539646
6183.399572	28.55618586
6184.653011	26.66981173
6185.906451	30.27925205
6187.15989	27.94782827
6188.413329	25.27904451
6189.666769	27.82844692
6190.920208	26.99589559
6192.173647	26.71300776
6193.427087	29.25990348
6194.680526	26.55182533
6195.933965	24.63419832
6197.187404	28.57748874
6198.440844	28.57194862
6199.694283	26.42034199
6200.947722	29.00645005
6202.201162	28.43848534
6203.454601	30.47754511
6204.70804	27.92118379
6205.96148	31.56108024
6207.214919	26.35372285
6208.468358	26.16533214
6209.721798	24.68201598
6210.975237	27.10790775
6212.228676	28.57335416
6213.482116	26.4795046
6214.735555	26.88730067
6215.988994	28.15554193
6217.242434	26.71955903
6218.495873	20.0322617
6219.749312	24.6308446
6221.002751	22.17269808
6222.256191	17.16049576
6223.50963	24.34069876
6224.763069	22.44424758
6226.016509	25.2116551
6227.269948	29.16501726
6228.523387	25.71618233
6229.776827	28.12259499
6231.030266	26.9181512
6232.283705	30.98249851
6233.537145	31.27370579
6234.790584	26.67863146
6236.044023	25.90305103
6237.297463	19.15265372
6238.550902	25.06228613
6239.804341	24.11122165
6241.05778	30.88854667
6242.31122	30.15440733
6243.564659	23.08080872
6244.818098	25.32653394
6246.071538	26.98854758
6247.324977	27.05022481
6248.578416	27.4042687
6249.831856	24.19774607
6251.085295	25.66267367
6252.338734	30.06284042
6253.592174	29.48916883
6254.845613	28.11331469
6256.099052	30.15853132
6257.352492	29.96862654
6258.605931	30.00770917
6259.85937	28.28098221
6261.11281	28.14004916
6262.366249	27.53697494
6263.619688	26.41970937
6264.873127	27.92136379
6266.126567	27.40985382
6267.380006	27.86077446
6268.633445	26.30175209
6269.886885	25.5185616
6271.140324	24.83967528
6272.393763	30.29144932
6273.647203	27.77137807
6274.900642	29.77647182
6276.154081	25.24772282
6277.407521	30.35975724
6278.66096	28.60944835
6279.914399	29.20725774
6281.167839	28.9740431
6282.421278	24.76947213
6283.674717	25.31337052
6284.928157	27.77040928
6286.181596	25.93870583
6287.435035	32.15585884
6288.688474	28.15343228
6289.941914	26.44143576
6291.195353	27.53094248
6292.448792	25.8029688
6293.702232	31.37952932
6294.955671	29.30570944
6296.20911	24.02562633
6297.46255	25.73705904
6298.715989	27.26763964
6299.969428	72.16369721
6301.222868	41.67182931
6302.476307	-11.4804106
6303.729746	25.2497954
6304.983186	24.69004956
6306.236625	24.58171934
6307.490064	23.10788201
6308.743504	22.45876625
6309.996943	25.12485804
6311.250382	24.92281686
6312.503821	26.2251459
6313.757261	28.1525032
6315.0107	27.38821743
6316.264139	29.87789343
6317.517579	29.45242613
6318.771018	29.09151863
6320.024457	29.07350065
6321.277897	24.79601603
6322.531336	23.30789296
6323.784775	30.12148687
6325.038215	31.41503853
6326.291654	30.08266894
6327.545093	30.70435936
6328.798533	30.80808383
6330.051972	32.93037782
6331.305411	26.69911377
6332.558851	24.73536318
6333.81229	28.83231596
6335.065729	28.74991818
6336.319168	32.21919573
6337.572608	32.2324465
6338.826047	28.16078559
6340.079486	29.76388544
6341.332926	31.52306434
6342.586365	30.80566979
6343.839804	29.88457175
6345.093244	37.57209985
6346.346683	33.43481506
6347.600122	37.81452067
6348.853562	31.13312743
6350.107001	36.47133288
6351.36044	33.9813366
6352.61388	31.38373007
6353.867319	29.96214144
6355.120758	27.86340291
6356.374197	28.05088571
6357.627637	29.86833254
6358.881076	30.42704606
6360.134515	30.57910436
6361.387955	28.1976924
6362.641394	27.36556459
6363.894833	36.64228531
6365.148273	22.49432046
6366.401712	19.02589392
6367.655151	30.54264488
6368.908591	26.95898613
6370.16203	22.25076143
6371.415469	21.26688502
6372.668909	28.73365515
6373.922348	27.31588611
6375.175787	31.91824492
6376.429227	29.13054302
6377.682666	24.77989329
6378.936105	28.23178813
6380.189544	29.49758622
6381.442984	25.32192026
6382.696423	28.15103942
6383.949862	26.92409631
6385.203302	30.51887238
6386.456741	26.8388848
6387.71018	27.78678084
6388.96362	30.31682061
6390.217059	33.49127775
6391.470498	28.37874305
6392.723938	29.65556581
6393.977377	28.74664387
6395.230816	28.4846354
6396.484256	29.82394802
6397.737695	29.06036105
6398.991134	29.48667803
6400.244574	30.02396426
6401.498013	32.43778846
6402.751452	29.79770588
6404.004891	28.16130175
6405.258331	35.47518243
6406.51177	31.24595222
6407.765209	28.6514056
6409.018649	24.88422392
6410.272088	30.03881645
6411.525527	25.69048282
6412.778967	29.26293163
6414.032406	30.16583169
6415.285845	27.29396119
6416.539285	26.1877441
6417.792724	26.2249262
6419.046163	35.71536392
6420.299603	28.58885751
6421.553042	29.61916457
6422.806481	27.81548202
6424.059921	27.63826685
6425.31336	28.80025047
6426.566799	27.16731388
6427.820238	24.86606301
6429.073678	23.35986902
6430.327117	25.2761196
6431.580556	25.45523795
6432.833996	26.80924394
6434.087435	23.52705215
6435.340874	28.43165084
6436.594314	26.35568956
6437.847753	30.55605447
6439.101192	26.5563649
6440.354632	32.33420957
6441.608071	34.01027336
6442.86151	23.98077858
6444.11495	29.25586684
6445.368389	30.42332176
6446.621828	29.45653159
6447.875268	27.01700524
6449.128707	27.74559121
6450.382146	28.18096615
6451.635585	27.13231819
6452.889025	29.07167688
6454.142464	26.14912734
6455.395903	25.48001631
6456.649343	25.46461619
6457.902782	29.21541308
6459.156221	25.98971044
6460.409661	26.58784276
6461.6631	26.30946009
6462.916539	28.13120296
6464.169979	26.008099
6465.423418	25.15784733
6466.676857	30.47533488
6467.930297	24.32228638
6469.183736	23.34785703
6470.437175	29.69128942
6471.690614	24.03461811
6472.944054	21.97475442
6474.197493	26.49784551
6475.450932	26.09427137
6476.704372	26.14297841
6477.957811	26.8232888
6479.21125	26.82530845
6480.46469	26.33249144
6481.718129	26.86245349
6482.971568	30.07580268
6484.225008	28.0018028
6485.478447	25.41355599
6486.731886	24.42865784
6487.985326	23.49653249
6489.238765	23.95733165
6490.492204	23.02443338
6491.745644	24.20616611
6492.999083	23.63027635
6494.252522	27.17827237
6495.505961	27.18100405
6496.759401	29.49323194
6498.01284	34.63626512
6499.266279	26.39682889
6500.519719	22.55481979
6501.773158	23.2270966
6503.026597	27.10934771
6504.280037	24.42401504
6505.533476	28.10646166
6506.786915	24.81948413
6508.040355	26.27895102
6509.293794	29.4724664
6510.547233	28.65939153
6511.800673	24.63819791
6513.054112	25.00110917
6514.307551	24.44915604
6515.560991	24.04160349
6516.81443	28.280249
6518.067869	30.28000379
6519.321308	22.80214812
6520.574748	24.67581147
6521.828187	27.72667591
6523.081626	27.47187252
6524.335066	30.36778287
6525.588505	27.3371731
6526.841944	27.28179568
6528.095384	26.36892709
6529.348823	22.8391661
6530.602262	24.19829664
6531.855702	21.0016115
6533.109141	26.86744569
6534.36258	27.27493471
6535.61602	29.49493924
6536.869459	26.66714887
6538.122898	23.63453004
6539.376338	27.20788676
6540.629777	26.9925101
6541.883216	29.50082083
6543.136655	26.31061682
6544.390095	22.13888823
6545.643534	24.01029238
6546.896973	25.79160532
6548.150413	28.3762496
6549.403852	25.44120897
6550.657291	27.79957898
6551.910731	25.31761098
6553.16417	25.52843483
6554.417609	27.68502307
6555.671049	28.38849981
6556.924488	31.86405599
6558.177927	27.48453831
6559.431367	24.61013994
6560.684806	24.58502541
6561.938245	28.84670758
6563.191685	33.84245496
6564.445124	23.44137741
6565.698563	27.0533906
6566.952002	28.0431883
6568.205442	27.39959414
6569.458881	30.53414279
6570.71232	31.04841355
6571.96576	31.44273386
6573.219199	29.21104821
6574.472638	28.99954408
6575.726078	28.59821458
6576.979517	25.97121866
6578.232956	23.81100671
6579.486396	23.1686381
6580.739835	25.65934112
6581.993274	30.78343253
6583.246714	32.04715539
6584.500153	25.54861274
6585.753592	24.13985401
6587.007031	23.99130032
6588.260471	24.24203266
6589.51391	29.97740921
6590.767349	30.40716196
6592.020789	28.17259376
6593.274228	28.36598197
6594.527667	29.25120816
6595.781107	29.68550313
6597.034546	26.41502686
6598.287985	25.29392317
6599.541425	26.82180649
6600.794864	27.96932967
6602.048303	30.01943528
6603.301743	29.81356657
6604.555182	23.33627121
6605.808621	24.81885415
6607.062061	25.12047729
6608.3155	25.51907512
6609.568939	28.26302247
6610.822378	26.30523551
6612.075818	23.24947151
6613.329257	25.10721858
6614.582696	25.11934439
6615.836136	25.62623272
6617.089575	25.25923982
6618.343014	26.2271179
6619.596454	27.06686371
6620.849893	26.48213569
6622.103332	25.08830592
6623.356772	26.16529243
6624.610211	26.15158903
6625.86365	25.40364835
6627.11709	23.5798223
6628.370529	27.7868629
6629.623968	28.56871136
6630.877408	24.19171361
6632.130847	24.9622436
6633.384286	28.42807742
6634.637725	27.5227342
6635.891165	25.51824661
6637.144604	23.24880447
6638.398043	22.92971657
6639.651483	22.53783678
6640.904922	25.50086391
6642.158361	28.25887465
6643.411801	29.12901307
6644.66524	30.27901382
6645.918679	24.67495384
6647.172119	24.28836536
6648.425558	28.12745749
6649.678997	25.15561328
6650.932437	25.21504587
6652.185876	26.12572805
6653.439315	22.11586217
6654.692755	25.92338247
6655.946194	27.976098
6657.199633	27.90487311
6658.453072	29.82707145
6659.706512	25.17484887
6660.959951	26.643424
6662.21339	27.25023311
6663.46683	28.20192227
6664.720269	24.6594902
6665.973708	21.60084231
6667.227148	26.78649581
6668.480587	23.07280691
6669.734026	31.02839446
6670.987466	26.00394589
6672.240905	25.53986977
6673.494344	24.11592269
6674.747784	24.62557712
6676.001223	23.65415473
6677.254662	24.24919803
6678.508101	28.77707088
6679.761541	28.80229129
6681.01498	26.75523765
6682.268419	25.49413264
6683.521859	28.74703297
6684.775298	25.62898558
6686.028737	24.98758576
6687.282177	24.86263517
6688.535616	26.22357624
6689.789055	28.85130008
6691.042495	27.95320164
6692.295934	25.93271571
6693.549373	25.84665187
6694.802813	28.12542461
6696.056252	25.01951626
6697.309691	25.00235855
6698.563131	23.86317335
6699.81657	20.96326076
6701.070009	27.45360308
6702.323448	26.05529991
6703.576888	24.7105107
6704.830327	31.80733654
6706.083766	31.66866401
6707.337206	25.17538091
6708.590645	25.71276243
6709.844084	24.82860033
6711.097524	24.49401702
